time,B0001,B0002,B0003,B0004,B0005,B0006,B0007,B0008,B0009,B0010,B0011,B0012,B0013,B0014,B0015,B0016,B0017,B0018,B0019,B0020,B0021,B0022,B0023,B0024,B0025,B0026,B0027,B0028,B0029,B0030,B0031,B0032,B0033,B0034,B0035,B0036,B0037,B0038,B0039,B0040,B0041,B0042,B0043,B0044,B0045,B0046,B0047,B0048,B0049,B0050,B0051,B0052,B0053,B0054,B0055,B0056,B0057,B0058,B0059,B0060,B0061,B0062,B0063,B0064,B0065,B0066,B0067,B0068,B0069,B0070,B0071,B0072,B0073,B0074,B0075,B0076,B0077,B0078,B0079,B0080,B0081,B0082,B0083,B0084,B0085,B0086,B0087,B0088,B0089,B0090,B0091,B0092,B0093,B0094,B0095,B0096,B0097,B0098,B0099,B0100,B0101,B0102,B0103,B0104,B0105,B0106,B0107,B0108,B0109,B0110,B0111,B0112,B0113,B0114,B0115,B0116,B0117,B0118,B0119,B0120,B0121,B0122,B0123,B0124,B0125,B0126,B0127,B0128,B0129,B0130,B0131,B0132,B0133,B0134,B0135,B0136,B0137,B0138,B0139,B0140,B0141,B0142,B0143,B0144,B0145,B0146,B0147,B0148,B0149,B0150,B0151,B0152,B0153,B0154,B0155,B0156,B0157,B0158,B0159,B0160,B0161,B0162,B0163,B0164,B0166,B0167,B0168,B0169,B0170,B0171,B0172
2018-02-10,16743.703,8273.236,83012.88,72713.98,224819.72,164761.62,128716.8,72871.266,135687.22,93797.7,35162.402,1587720.9,249794.78,136662.69,25281.326,71063.086,201069.44,163326.95,169387.98,1012425.2,69540.23,49570.484,29728.11,83137.7,81753.88,152604.6,27953.174,134170.03,116694.53,86975.08,24651.002,39060.0,63171.383,32623.309,97989.21,40386.004,37822.824,22954.232,11530.328,5550.93,33009.004,24215.105,13159.391,22568.234,21273.24,30793.334,21309.12,11103.391,86053.67,55493.99,18984.207,1625997.6,64794.953,56215.52,47844.01,144184.47,77730.5,61284.43,171846.28,171078.28,77631.67,51253.02,43195.73,48161.395,23202.105,35169.52,128801.75,14664.944,137735.64,443442.78,32205.9,38271.64,32095.783,26702.97,23201.234,22786.361,17619.965,28598.967,50011.58,70421.195,76048.35,37873.902,20866.908,48809.285,107583.805,80355.49,20931.074,195682.48,86337.25,84979.195,28903.156,73511.98,27372.621,25194.582,73913.42,87256.17,91071.9,101723.664,319007.38,32379.82,80243.87,13581.063,22217.52,9813.972,11945.006,8633.775,22363.998,27942.775,11091.496,10867.744,17656.412,18190.58,36479.367,25496.008,31771.955,91819.15,33196.055,164918.9,73797.55,56151.242,67159.39,162608.34,91932.44,276844.5,143954.72,34468.027,6581.233,42020.83,36017.06,61932.914,454673.25,12905.6,67421.56,8704.957,11178.184,27521.77,9171.271,9460.898,40190.223,5161.841,14220.604,138718.47,60299.92,15521.099,11684.014,26793.32,23482.502,21262.611,157013.94,109905.18,335864.2,50740.387,24209.514,33860.895,14503.357,23862.174,50251.715,87792.29,23899.266,11137.34,4529.099,29617.314,17880.172,9815.768,7603.823,439919.34,144571.14,277385.6,363030.2,213248.8,159654.75
2018-02-11,9981.469,8699.509,112562.93,75954.76,215742.1,149717.14,128991.086,68935.74,115233.62,88743.5,40361.754,955201.56,233010.62,115891.25,25586.066,65763.516,165747.98,166054.06,144915.19,1005148.75,66840.75,48466.273,28374.385,81279.67,80986.664,144695.5,27663.918,104561.99,113131.055,82659.21,24942.043,37916.88,62220.14,30541.705,123511.984,44243.02,38312.848,22208.068,10387.66,5187.4585,29710.06,24002.121,14604.668,21959.275,21384.791,30840.285,20546.846,10051.953,76692.06,48077.688,19322.246,1620968.9,93401.33,53027.332,38622.812,100828.11,81895.26,61030.734,174589.84,185041.22,86711.52,35482.88,37291.355,57863.496,22347.305,35695.348,110770.69,11390.538,147377.42,439777.62,60223.9,38363.04,32413.45,27293.936,24173.865,23480.654,18201.572,29172.184,65620.62,73820.39,79459.55,38376.707,22353.422,77810.07,86523.7,74185.87,28839.84,197977.97,73625.07,80602.15,36121.367,69205.09,28030.371,22767.1,72438.88,90910.99,91223.766,80553.65,229010.84,30736.959,66409.266,23628.393,20891.469,26841.049,9409.531,7206.546,23226.1,28042.422,10976.757,10529.781,17562.361,19579.895,36363.37,24827.406,32024.646,80536.086,30859.979,285576.38,71822.91,57292.594,62781.324,146109.34,64933.668,274066.94,99427.94,38648.6,6359.6045,48472.938,40426.62,50323.223,453337.16,10082.98,60585.125,8232.871,10937.42,30486.852,8535.836,6172.561,35059.844,4950.621,15435.688,109532.74,57350.03,11759.205,13677.43,0.0,26302.43,22172.912,365773.2,96957.79,332195.97,86438.41,31131.37,27908.758,10228.244,21915.084,44917.13,71935.086,17760.459,10519.182,9050.76,29993.93,12963.252,7289.099,6240.7017,511725.28,134388.69,188488.69,536606.7,218404.12,150947.16
2018-02-12,2957.895,5577.959,72245.27,65451.75,177210.39,123165.586,67918.36,54798.35,82676.914,85066.516,35320.83,737341.7,148601.52,51952.67,16202.263,53111.52,127801.95,62081.7,104025.37,1044839.0,51038.812,36211.316,18631.914,85830.234,57831.656,111281.195,16778.54,84786.414,74547.2,59951.01,14997.96,30167.357,39215.48,19546.94,70107.27,33214.85,28736.49,15726.594,7585.3057,1980.6888,21490.988,15892.684,5454.0024,14779.674,15316.59,21479.541,13949.659,8134.845,59686.043,35051.273,12872.554,1502254.0,63709.89,29849.477,43338.887,70827.98,56836.46,35478.438,96966.37,92368.64,56346.938,17899.85,23139.883,22781.447,8911.056,24142.959,116678.11,8089.895,87932.82,440507.75,22922.105,27742.625,21047.492,23364.395,15900.255,15472.087,12762.575,18767.014,30273.32,43611.656,56412.39,35633.98,15107.347,51336.082,68764.28,47388.918,20432.465,99630.97,34170.355,52834.305,22394.182,39773.168,18563.373,6540.8223,48501.516,60802.36,62033.316,66124.4,198155.06,23166.928,50475.39,10895.241,11856.503,15118.308,5947.446,9142.044,15527.699,17377.61,8543.308,8909.622,15371.615,13987.569,25667.678,19155.701,22044.496,38976.918,19606.11,77289.28,33593.164,21849.8,37037.414,72903.12,33011.746,186323.81,58970.992,14902.395,3051.4736,22384.596,20519.666,36985.77,454176.12,8117.9463,41410.35,5967.8667,9334.847,11785.878,6163.7524,3687.7336,23151.342,4136.6353,10644.722,70611.48,30377.953,10093.983,2903.4937,5117.8833,13213.142,16653.756,391873.38,60378.11,160463.06,46180.043,28170.562,24886.248,5989.7764,11563.299,23532.984,55045.414,20007.205,7778.469,531.2094,7250.8345,5791.637,0.0,2108.082,339725.03,78345.05,150254.17,223683.98,81414.336,252282.19
2018-02-13,6930.152,5872.502,76773.17,61159.504,175302.56,137350.12,67161.27,58636.984,91138.91,81152.3,33800.965,702632.6,157786.77,57536.41,17156.613,42584.004,138162.47,70564.64,106403.516,1036694.5,51929.65,35660.605,18928.963,90385.555,57690.008,118154.28,17222.59,87965.055,92600.25,67342.77,15470.236,31120.014,41959.125,19605.867,69706.37,30484.107,28813.531,15291.754,8588.918,2055.585,20681.9,15745.805,5326.0557,15126.311,15550.213,20985.19,14314.429,8270.48,58058.125,34299.586,14560.529,1503233.9,53943.38,32180.783,25535.297,76759.07,56132.836,31240.422,118907.09,145121.4,49436.375,19385.914,30414.781,31374.35,8783.105,25190.22,96422.234,8276.751,103330.13,442703.22,23619.113,27874.254,21068.006,23236.443,16509.922,15607.719,12065.8955,18459.748,31816.74,74596.59,70000.59,30479.584,14979.397,36688.742,51620.305,46795.754,19939.527,104588.65,32504.729,52376.457,22393.889,35919.668,18349.523,8617.721,46919.188,60042.297,49388.945,56512.332,201882.6,26812.25,49975.582,12750.113,12429.002,14609.375,5800.593,7792.1494,11935.337,17167.861,8345.736,8678.941,11349.701,14123.2,25366.295,23607.412,20925.086,42686.87,19841.963,182271.9,32518.164,22397.646,35788.207,92778.44,59535.266,184733.67,51895.152,16220.067,2735.4495,13237.891,20425.395,39524.207,457002.22,7298.9014,43896.453,6200.9365,8623.058,11440.441,5612.527,3895.5356,25053.945,4272.2686,10134.632,78450.17,27433.438,10627.298,2866.4978,40242.453,21178.754,15644.052,97512.195,64381.477,180030.77,38203.754,24394.363,17240.607,6188.2827,6384.364,26429.05,58481.887,28263.916,7503.195,480.09503,6489.143,5897.1187,0.0,2056.9685,417732.47,86639.92,143413.16,385518.25,130699.71,123140.086
2018-02-14,5363.74,6416.4604,79777.16,56415.38,190009.98,127303.516,55989.96,59068.85,92228.95,84472.06,22364.014,889936.9,174993.25,55247.33,17293.182,40349.234,129351.414,60977.953,102981.23,1033351.0,51503.98,36233.766,18525.67,87226.33,61164.07,110982.87,18060.418,92115.625,71111.234,59038.566,15606.805,31555.773,44640.914,19572.86,77400.36,31571.67,29463.527,15585.054,8232.023,5039.5884,21473.613,15494.936,5462.6206,14549.946,15193.257,21473.613,14899.861,8146.5845,56624.35,33823.527,12403.557,1504336.8,66746.51,9677.177,33799.152,73236.48,58161.227,38234.953,107823.56,138449.11,50323.445,25912.893,22538.418,43976.344,8637.408,25840.217,80618.26,7735.1694,100410.38,438081.1,22930.723,27564.031,20577.41,23373.012,15384.34,17054.242,11761.023,17954.604,31899.326,45517.633,52983.48,33987.04,15115.963,46967.227,51438.59,43733.727,22445.08,100432.055,33539.434,52941.44,8101.481,38091.15,19050.629,6820.0894,52581.38,58149.746,55004.277,61902.625,192328.3,23966.158,50701.69,10358.936,12207.846,14274.178,6056.618,9599.566,16797.121,17304.43,8364.504,8491.99,10870.3545,14096.738,25776.848,23260.783,22272.508,42723.293,19366.633,119667.99,32323.67,20938.54,40619.293,95158.48,49480.797,193214.73,52538.85,15449.58,3344.8364,22761.857,20466.025,46556.79,456990.88,7435.472,42146.65,6073.921,8625.102,10878.891,5696.879,3894.125,24750.01,2631.363,9430.02,85528.11,32465.445,10792.121,3198.7505,0.0,23058.928,16551.566,387579.62,68546.45,180811.61,37151.86,20931.824,24792.19,7193.643,8541.089,25385.025,62724.7,6166.755,7775.995,3791.8308,6458.796,6958.977,1151.7997,2000.9987,412558.88,87355.88,171349.94,357110.88,73754.42,214366.7
2018-02-15,10936.722,6500.6025,106387.39,78081.54,156468.17,131909.6,82679.055,41192.977,106908.5,72482.35,20851.188,914503.25,215866.8,76789.87,18347.656,25205.467,157469.16,115556.4,105717.57,1024647.5,60126.85,36838.633,20995.574,111035.95,66194.0,121666.56,20878.217,104448.66,87776.12,65919.76,16361.602,35450.215,50580.49,21793.379,83231.98,36576.527,25856.086,15165.889,7693.827,2978.695,24250.275,16167.457,8384.38,14911.507,14227.227,24524.006,13806.822,7225.4536,60383.5,39451.766,13182.979,1531063.1,60968.9,49391.79,49234.984,91032.18,65901.75,41702.836,90533.24,140320.56,54984.89,47004.0,32301.91,93741.9,14266.399,28829.125,105280.15,8373.912,175499.61,408040.44,24815.336,32519.316,24258.482,26765.277,16417.783,16934.334,10775.155,20945.312,46233.586,51389.16,56935.297,43337.3,15931.892,53047.26,53576.03,51065.19,22771.5,134077.7,52945.984,61645.348,30660.703,47027.7,20568.83,22682.61,51917.105,57407.01,57171.895,65460.95,308145.72,28015.787,50391.113,19004.328,12175.517,16499.73,5628.251,5008.861,16727.492,19922.43,12450.647,8228.891,10884.866,14622.38,28695.455,18119.217,26050.938,56002.71,24159.775,130682.6,51908.355,43505.918,46622.31,125775.66,45725.375,238272.06,83575.83,26021.037,4048.8867,34366.97,27984.188,58673.953,423691.53,7887.626,44611.52,5648.587,7560.6885,19211.127,5266.0396,3682.1804,29109.244,2561.4683,13801.932,97456.95,47793.574,11212.792,7473.947,15321.833,23344.875,16111.02,440181.3,74560.3,281826.16,70966.586,23742.414,33320.883,9123.764,20984.652,37441.355,69840.96,21442.361,8588.563,59.551422,20838.8,10097.419,4291.5557,6503.6514,438628.34,123961.4,197139.89,328487.03,169320.73,179822.84
2018-02-16,5363.2827,3531.9307,67866.55,63188.02,170907.02,105721.37,74900.59,38922.17,85961.16,62552.55,26802.443,750273.6,173574.16,55453.83,17129.61,43497.83,135920.28,52410.297,105898.53,1076208.9,47770.594,34091.996,19357.795,70731.78,63412.223,95321.14,17755.168,89573.625,74612.8,57277.605,12967.453,33072.586,43624.543,18818.342,75274.12,35682.95,27410.81,11688.121,5117.0293,2938.018,22570.406,12972.572,5480.617,11740.518,10718.352,22570.406,10354.783,5801.851,58410.89,35312.66,11125.871,1627314.6,66136.08,38389.855,40231.95,129359.06,65555.54,40858.375,108383.0,163680.42,53171.1,42056.05,32045.326,24584.057,14747.021,24108.06,96412.14,5524.1543,107881.84,399331.56,22799.285,26717.607,21344.418,21838.566,11772.888,17602.105,9760.61,18656.508,45022.55,46714.523,50012.25,33349.754,13000.095,48558.434,30341.354,52005.137,19243.129,100131.984,49221.023,64076.55,37636.04,43437.746,17424.44,14469.329,67301.74,54350.703,53121.09,57411.15,243787.98,25246.838,47814.66,13722.2705,10611.31,12590.028,3377.8635,1810.0027,10638.025,15613.211,6032.256,6007.3833,9426.117,11690.583,23768.744,13996.781,22233.371,50067.285,19831.424,394498.25,37671.17,38572.17,42967.11,128848.97,70608.87,214229.98,82684.52,22248.146,1132.003,37267.406,24013.479,32423.314,417231.47,5004.8315,43696.83,3301.7446,6105.4346,17773.03,3199.8088,871.95685,29510.227,124.736115,12087.104,71929.71,40192.004,9548.592,5230.5195,95240.66,18107.977,13431.008,396191.38,69360.01,240632.27,45442.035,16037.662,32404.738,6857.437,20967.182,19901.473,50571.57,30204.494,5537.619,902.8752,19690.137,7564.4,1403.4377,4169.171,433192.25,101120.15,187102.48,304039.47,80248.266,160622.77
2018-02-17,15459.179,7440.226,85053.1,74962.92,204627.1,134831.64,107685.67,49770.457,121654.625,63880.04,14181.987,1137157.2,238980.19,112800.234,18577.055,51940.16,175441.44,135402.42,157715.11,1078755.5,57055.234,38728.562,24149.32,88270.69,60835.6,130225.23,24619.58,112841.56,94079.734,77156.32,17956.285,41710.785,47909.99,24614.146,82501.58,46140.953,33717.08,16809.941,10531.488,7230.6626,27287.225,19366.037,9816.942,16468.348,15883.537,26607.533,14572.795,10657.845,92651.39,44865.707,15197.467,1575417.6,70087.19,58638.64,38706.51,96590.266,79968.93,45424.81,102744.53,137215.52,53282.19,41655.203,37180.54,28216.217,17123.514,29252.316,111331.83,11009.238,108067.164,421327.7,26571.34,35799.605,24144.299,28317.803,16790.05,17924.691,12587.408,24834.791,63340.32,51556.484,73801.17,40313.66,16304.158,62749.164,82490.33,61718.383,25616.9,146905.73,76070.125,58838.9,37187.344,57810.37,22929.264,27175.006,60888.344,64798.566,67597.664,86841.125,279335.75,28685.623,63372.098,15729.556,15028.144,17509.87,9766.491,6151.714,16156.803,18107.352,9936.403,9601.704,14290.346,14994.642,30247.98,22718.818,27154.553,68552.19,25327.344,176452.6,56513.31,47782.598,54633.81,139314.92,76266.69,234939.58,133785.0,25328.67,5098.3584,52527.887,34738.11,45037.61,425718.6,8724.495,47586.992,7509.1157,10224.7705,22369.201,7518.189,5744.4546,38747.617,4080.1047,12867.239,98135.336,43692.246,14907.313,9331.294,55073.875,22877.875,16440.408,451226.3,91863.55,302310.2,51176.242,25086.275,41427.13,12635.503,23518.717,48403.99,73990.47,31593.996,10306.036,15743.406,28870.424,15583.81,8645.431,5026.362,436808.3,136175.16,202927.98,399488.38,204747.34,172394.19
2018-02-18,13243.792,8691.965,96061.73,91947.27,213134.4,130690.125,104190.4,54288.48,107128.21,66618.4,58889.332,1040804.7,228960.9,90631.625,18973.717,46776.31,155018.58,109901.77,126979.75,1094980.5,60471.203,39383.652,24004.502,80274.13,70436.53,141503.02,23493.736,103021.31,99058.21,71628.95,19536.283,39487.766,46202.094,25776.422,99059.53,43454.996,34606.363,18295.88,10243.513,5308.7085,26668.428,19296.941,9572.222,18069.826,17284.05,27890.402,16625.62,10512.466,84660.2,44336.547,15169.006,1568112.4,61502.32,51408.492,37870.688,126305.445,59138.297,53153.254,144961.22,266389.78,63876.055,37957.71,36241.74,41836.684,17557.674,32505.299,87071.45,11274.527,92705.24,399815.7,33890.934,36174.832,24910.176,29587.96,18424.809,21593.656,13545.9795,24435.787,55808.69,56158.367,75708.04,37601.496,18633.945,60594.24,73958.95,57141.117,26606.53,184842.92,56461.06,60655.64,36222.246,56101.547,24443.748,28027.162,71771.336,56462.89,51266.45,76988.0,288226.56,26149.559,52059.867,19474.832,16443.299,19194.932,8613.696,7167.918,19429.541,24184.455,11304.985,10204.446,14571.884,17227.232,31420.932,23008.072,31521.31,65655.97,24714.36,268357.94,47965.39,46263.8,48122.79,130313.13,67882.89,272748.22,100253.02,30011.588,5983.601,53545.29,37286.91,42504.805,408789.2,10333.825,47095.707,8578.046,10401.7705,26397.69,7883.1826,9130.224,30789.016,4998.9097,21031.11,95859.94,65965.984,14967.761,9820.825,0.0,14339.496,18632.826,355843.88,83996.586,309027.44,88831.06,52615.387,23267.035,13600.632,23307.611,47342.473,68317.53,33513.66,10676.144,16493.516,24974.797,12461.599,6742.6143,19889.76,494462.53,117725.55,195640.44,405335.5,188188.42,194182.31
2018-02-19,10073.072,8059.1206,81714.96,83789.734,216281.38,142498.19,95677.11,53390.914,111633.36,72159.52,89031.51,932269.44,218907.06,88625.77,18442.648,49390.766,163943.42,132977.22,108577.945,1094648.4,59207.082,38429.223,22300.346,94529.336,73874.99,117276.66,20016.676,105053.695,107345.22,68877.0,17514.84,37228.64,51156.727,23875.854,81456.17,38878.773,33446.496,16784.863,9746.892,4224.5845,26827.088,17511.916,9869.587,17086.44,15966.337,26640.998,15156.789,9851.378,73035.75,38501.508,14578.221,1578640.4,83309.55,43768.566,38954.473,41252.242,75385.26,47451.914,150071.5,156491.8,63520.85,34181.082,36935.86,52358.863,26780.82,29937.436,83825.4,10557.759,130177.125,377771.78,18996.316,35442.457,26080.23,29754.46,17874.95,22778.76,13941.804,23366.121,53258.08,58423.027,79015.69,35429.53,17389.06,60490.76,62514.043,57010.945,24512.643,150220.42,48679.742,59299.016,31265.139,51194.316,22742.76,23275.29,74267.55,61295.1,53210.652,90450.3,180761.05,30135.762,55214.24,22471.656,14564.067,17854.834,7686.369,2274.5972,12283.22,20970.639,9493.985,9654.349,12212.657,16079.552,40005.938,22471.701,27107.98,60775.797,24040.941,265034.88,48435.848,46056.85,50600.375,148201.61,51285.45,245526.62,116744.875,29683.375,5497.6187,46648.12,30182.936,49224.12,431252.44,9468.233,46855.55,7516.526,9734.911,21059.35,7794.518,5466.663,29791.838,4186.387,14661.826,80197.26,51816.082,13866.745,9230.165,20025.44,24360.77,19090.117,573905.0,84197.34,320422.0,59543.86,24439.26,39851.355,12742.258,22043.96,40854.227,63571.574,26297.834,10045.735,2502.384,23021.7,11257.915,5579.5317,7784.6406,501641.75,125748.586,196812.38,510824.06,136618.75,192168.02
2018-02-20,9725.417,4871.623,88905.98,77291.75,182702.38,126791.84,90972.98,51201.215,94796.81,66778.05,90697.234,1074298.4,179240.78,75567.88,16602.057,46209.266,151354.16,106827.086,99663.02,1085201.9,55222.996,34814.668,21013.016,88350.92,62501.68,131162.16,18062.236,101926.055,95686.16,63422.74,15876.74,34286.465,48509.17,21735.52,72801.24,38520.316,30331.738,15028.641,7322.794,1734.9929,23577.568,15838.379,5682.3643,14605.189,14081.153,23348.885,13326.855,7554.869,66867.83,38422.684,11805.18,1570570.8,63123.1,41080.984,35615.88,87743.67,69522.805,40550.043,130065.39,121728.266,52735.28,31347.256,41444.54,30793.645,13022.691,27337.078,107936.625,7480.666,137679.4,421201.0,28498.7,30667.904,23800.586,27053.592,14737.376,20710.965,10172.704,21040.074,44527.125,44721.434,58179.9,55828.5,14688.193,58132.156,55596.027,51224.227,22248.607,158005.25,47377.81,55387.766,28606.389,48296.805,20399.734,18446.967,62578.89,51015.57,46131.465,66668.53,199103.02,28265.441,57702.152,16573.045,12474.24,15153.963,5139.3003,3798.6716,13004.223,18827.186,7056.688,7314.4854,10960.512,13642.262,37131.656,18863.861,24651.059,62094.49,22849.354,279901.38,41844.285,34479.12,34729.58,143218.58,55474.348,222758.83,91056.52,27472.58,2323.639,46891.074,29028.459,46943.28,429735.03,6076.267,44997.824,4784.482,7546.574,19907.63,4811.163,3029.376,27131.795,1581.3469,11960.956,92504.8,48288.12,11271.341,6097.627,130861.41,21673.037,16864.203,411350.88,79187.02,282621.25,46434.07,38732.4,39570.47,9377.502,14300.547,39623.395,62854.62,31809.053,7343.54,2271.4172,19977.143,8639.742,3219.1616,1865.1926,418816.12,120695.625,211341.3,514052.03,178814.03,87148.79
2018-02-21,5471.359,3775.2795,79441.805,71925.73,203535.38,120245.96,86852.01,49731.164,100790.77,67737.33,91024.234,835916.4,176801.92,72810.4,14619.018,40947.883,148915.23,111710.75,101442.76,983140.5,54197.17,33485.906,19450.977,82056.234,63364.723,119995.92,19205.229,96398.33,94764.44,63059.664,14111.377,31354.213,44862.14,19695.664,74721.164,35158.44,29448.258,12713.766,5016.349,0.0,21546.326,14073.023,3909.613,12780.735,11822.266,22086.188,10877.851,5150.9873,66665.06,35089.945,10400.518,1460112.1,56118.668,40757.094,88813.49,72357.76,59805.336,41069.027,123751.3,159901.81,54706.53,27243.584,30880.514,55651.473,8591.237,27109.271,101389.125,5715.2964,117740.125,402127.3,24213.996,30575.854,22551.252,25288.227,13253.938,16160.453,9838.356,18781.428,41370.727,44019.81,56478.227,36982.04,12922.825,45507.48,57807.56,50509.066,21425.52,144200.78,46781.168,68854.414,30343.977,45683.043,18491.143,13961.685,45331.375,54445.402,59842.49,57523.7,175695.23,25149.447,48602.53,15246.464,10052.6045,13151.331,2993.3755,36217.312,11828.019,17505.67,5296.0425,6486.638,9032.116,11713.866,35640.27,18706.037,22484.996,49373.21,20202.775,212060.92,41635.723,40822.316,45218.29,110892.71,55635.605,223344.48,82832.73,22415.066,1053.3318,39483.348,25539.416,42534.867,445260.28,4310.9004,42757.34,3332.7764,5313.4946,18043.393,3322.686,818.49536,25910.059,1542.5079,10446.846,83932.18,46825.996,9065.808,4385.8984,0.0,12578.401,13019.879,421000.3,76961.66,276045.12,42307.73,23827.389,24628.393,8234.699,11891.806,38428.79,35738.18,17570.836,5349.548,0.0,16616.531,8010.954,794.5819,0.0,431944.7,109970.77,170040.36,460711.62,169278.34,204493.84
2018-02-22,8141.455,5859.665,107225.0,102819.47,182534.88,120960.79,67157.234,60481.652,93516.36,79356.03,18530.05,818738.25,164061.73,57158.363,16948.016,42397.695,137212.06,59358.43,91408.71,1050683.6,57668.945,37684.57,20511.328,113070.586,59648.055,111255.3,18251.58,92360.8,75331.11,62551.51,15804.695,32999.336,43311.9,19941.451,53872.49,31390.82,29422.277,14216.895,8545.354,3299.2864,21642.889,16533.104,3904.7793,16419.557,15696.286,21103.027,15258.7,8704.523,60894.16,34274.58,14326.159,1502416.8,60003.57,31835.906,48572.574,67587.12,52663.14,35181.797,109778.13,88453.93,51039.15,23988.686,26752.188,30899.4,8258.751,25928.018,98067.58,8780.757,168234.88,436529.0,21779.76,28830.281,21573.166,25817.496,16792.26,16137.151,12946.842,18804.621,33198.133,53785.816,56770.44,33976.17,16223.1,42686.51,58407.707,50532.574,22043.434,108454.0,35643.81,55712.246,23904.162,40173.613,19148.508,13497.214,51913.11,51885.684,57556.844,52520.562,267895.72,23322.703,51756.973,10773.186,12504.328,14736.9,7040.8804,8149.309,18705.213,16857.742,9594.84,8975.74,11522.824,15103.318,36651.816,19515.328,22542.336,38894.168,20514.305,101753.414,33111.336,23761.69,39513.85,98933.19,56846.414,204925.06,70904.98,16811.873,4552.5024,20918.633,18673.424,60008.246,452547.12,9110.262,44290.37,7309.851,9609.534,12817.182,6757.76,4977.504,26036.113,3637.9446,10724.245,81220.586,28369.414,10912.789,4073.3708,11531.114,14139.656,16053.705,159469.77,72381.055,207851.17,45233.71,21948.633,19459.297,8421.433,13679.147,23813.498,67659.195,18427.586,9208.031,1646.961,6742.894,9668.202,2746.8406,3223.8318,342852.5,95266.625,153930.5,286789.22,66696.6,185048.52
2018-02-23,6374.135,7344.172,76814.57,91923.73,204928.48,124924.336,76610.82,65599.266,112413.72,84282.59,29127.352,528778.44,191644.08,57996.12,19273.744,48163.45,163663.75,69636.43,112779.05,1088633.9,59257.57,41396.37,22923.016,83838.43,72648.2,125925.195,21855.875,112354.36,84659.81,66150.18,17975.582,36164.715,49563.15,21408.992,57499.723,34352.965,31699.348,17581.611,10824.249,3793.8364,25450.145,18722.652,5872.159,17343.283,17660.064,28195.805,17746.785,10192.461,63162.49,37363.305,15481.318,1505913.2,71927.81,41360.375,57642.75,65748.06,54042.453,41679.46,118735.555,95702.055,59689.105,35533.84,31887.03,30838.459,15902.556,26480.389,86308.27,9989.869,118743.62,439294.1,24021.178,31662.262,23345.553,27305.809,17718.967,17514.553,15705.079,22620.875,39853.633,49813.957,68284.57,27428.074,17149.803,58216.19,61778.363,54727.906,21620.494,121892.98,42570.734,65069.586,26283.31,44246.62,20556.03,11793.181,60032.53,64426.715,59880.934,57241.17,194938.03,26970.96,51274.742,12719.848,14041.637,17300.508,7973.459,9017.822,19631.92,19730.217,9677.08,9853.477,12237.067,16030.025,36660.33,22475.674,24219.47,39758.38,22452.797,18657.87,40422.484,28559.777,41177.477,125112.04,34389.3,227958.83,85714.0,15807.964,5016.088,16399.527,21357.56,49399.57,454498.2,9610.135,48035.746,7760.889,9926.654,14438.011,7481.2783,5536.841,34896.83,4398.6113,12015.486,104538.36,38644.37,12219.728,6222.2617,0.0,24741.154,17614.71,104458.96,84384.914,238696.66,52741.676,18490.547,29135.754,9899.886,10719.769,23160.246,53710.57,27445.686,9128.029,4529.566,10346.592,10428.667,3241.3936,7358.523,424463.84,108234.67,175614.23,300717.75,133042.22,176597.98
2018-02-24,16743.703,8273.236,83012.88,109319.99,221667.98,148191.45,123552.53,86730.266,138257.45,93797.7,94674.766,1520741.0,244898.1,123791.695,25765.914,55469.324,196951.58,157312.73,188395.38,1083667.9,70250.5,48695.32,29767.924,83137.7,72686.03,152312.66,28006.281,144229.97,121965.53,76777.336,24575.799,41016.82,60486.152,30914.28,107449.41,46076.824,38526.707,22356.414,11009.719,5550.93,33009.004,23347.766,9424.799,22855.562,21273.24,31703.088,21622.742,10389.916,83374.28,54250.547,29154.691,1625997.6,82568.31,56279.47,43132.676,123460.016,77336.83,54570.832,173553.23,274948.1,77359.87,51253.02,45568.395,48877.51,23202.105,36226.074,152854.31,12072.789,137735.64,435389.97,45904.68,40280.25,32159.734,38830.492,22463.602,22786.361,18663.93,29131.168,71331.76,78227.03,98794.28,37239.293,20866.908,58473.16,89614.55,77787.14,34518.867,197326.92,84146.41,81492.164,38565.465,72196.086,28117.547,34001.547,75909.38,91364.51,92289.73,94470.5,262511.5,33173.06,76498.45,20738.771,18619.3,24934.926,11395.117,9296.322,23032.2,27793.354,10996.541,11352.223,17168.086,18190.58,39499.414,25422.89,33229.863,84671.055,33196.055,218930.73,66786.62,62453.816,75677.2,167411.97,110680.56,287894.7,138449.94,39649.04,5953.0664,41928.27,36693.457,61932.914,450916.12,9762.609,68991.11,9189.434,11178.184,30186.416,8589.355,6609.8657,43995.91,5419.637,14151.899,129462.664,69349.75,16412.44,11163.404,14003.99,32454.43,21593.652,417430.25,109125.914,338512.9,50740.387,32428.31,32976.32,15730.436,20804.164,45946.445,86303.78,17255.592,11085.125,2081.3857,29044.36,19789.39,9815.768,4936.1826,444980.84,136895.53,226239.5,400765.22,214312.05,157992.12
